Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
6994,0.24,Ideal,F,VVS2,61.5,56.0,3.99,4.01,2.46,540
4677,1.57,Ideal,I,SI2,62.6,58.0,7.38,7.41,4.63,8228
20937,0.39,Ideal,D,VS1,62.0,57.0,4.71,4.67,2.91,1170
23165,0.4,Ideal,G,VVS1,61.2,56.0,4.75,4.79,2.92,1123
5250,0.76,Premium,F,SI1,62.7,58.0,5.83,5.78,3.64,2631
4578,1.33,Premium,I,SI2,59.7,59.0,7.21,7.15,4.29,5094
26127,1.59,Very Good,J,VS1,60.7,59.0,7.49,7.54,4.56,8515
17000,1.02,Ideal,F,VS2,62.8,57.0,6.41,6.36,4.01,7037
22897,0.39,Ideal,E,VS2,61.4,55.0,4.76,4.81,2.94,734
19324,0.58,Good,G,VS2,58.4,59.0,5.4,5.46,3.17,1605
11246,0.56,Ideal,F,VS2,61.3,54.0,5.34,5.37,3.28,1723
19138,1.05,Ideal,E,VS1,62.6,57.0,6.5,6.44,4.05,7762
5498,1.11,Ideal,F,VS2,61.8,56.0,6.66,6.7,4.13,9057
12696,0.97,Very Good,G,VVS1,61.9,54.0,6.33,6.36,3.93,7415
8626,0.33,Good,F,VS2,59.5,61.0,4.49,4.54,2.68,643
13586,0.34,Very Good,G,VS2,62.9,55.0,4.45,4.52,2.82,596
18615,0.75,Very Good,D,SI1,63.9,56.0,5.73,5.75,3.67,3085
14325,0.37,Premium,F,VS2,60.5,59.0,4.62,4.67,2.81,696
24070,1.01,Very Good,E,SI1,62.8,57.0,6.35,6.39,4.0,5411
26086,0.41,Good,F,VVS2,63.6,56.0,4.68,4.72,2.99,996
6436,1.2,Ideal,H,SI1,62.7,55.0,6.76,6.73,4.23,6512
17291,1.74,Ideal,J,VS1,61.1,56.0,7.85,7.79,4.78,11194
24186,0.57,Very Good,J,IF,59.8,59.0,5.39,5.41,3.23,1592
13583,1.2,Good,I,SI1,63.1,58.0,6.66,6.72,4.22,4752
19262,0.78,Ideal,E,VS2,62.1,54.0,5.92,5.94,3.68,3159
6511,0.92,Ideal,D,SI1,62.3,56.0,6.2,6.23,3.87,5779
4954,0.82,Ideal,I,VS1,61.6,56.0,6.05,6.01,3.72,3071
720,1.52,Premium,G,VS1,62.4,58.0,7.37,7.3,4.58,13034
7391,1.08,Ideal,E,SI1,61.5,55.0,6.59,6.62,4.06,7672
15330,0.3,Ideal,D,VS1,61.2,59.0,4.29,4.31,2.63,742
4990,1.18,Good,D,SI2,59.7,61.0,6.83,6.88,4.09,5871
9593,0.71,Very Good,E,VS1,63.3,59.0,5.64,5.67,3.58,2946
13551,0.55,Ideal,J,SI1,61.2,55.0,5.29,5.3,3.24,982
19212,0.34,Premium,G,SI2,62.8,58.0,4.46,4.43,2.79,574
17359,0.42,Ideal,G,VS1,61.3,57.0,4.78,4.81,2.94,921
10562,0.61,Very Good,E,SI1,63.9,54.0,5.38,5.42,3.45,2179
23024,0.31,Very Good,F,SI2,63.0,58.0,4.34,4.36,2.74,408
12953,1.03,Ideal,E,VVS2,61.7,56.0,6.49,6.51,4.01,11611
16286,0.52,Ideal,D,SI2,61.7,55.0,5.17,5.2,3.2,1292
17415,0.3,Very Good,H,VS2,62.7,59.0,4.22,4.27,2.66,473
26876,0.43,Premium,F,SI2,60.2,60.0,4.85,4.91,2.94,679
10043,0.23,Very Good,E,VVS1,62.4,54.0,3.95,3.98,2.47,583
15488,1.66,Premium,G,SI2,59.1,58.0,7.77,7.69,4.57,10030
26772,1.2,Very Good,F,SI1,63.1,58.0,6.75,6.68,4.24,5638
751,0.42,Ideal,I,SI1,61.0,56.0,4.86,4.83,2.96,914
3544,0.42,Premium,E,SI1,61.6,59.0,4.85,4.83,2.98,992
14749,0.41,Premium,G,SI1,61.3,58.0,4.76,4.8,2.93,719
18627,2.21,Ideal,G,SI2,60.1,60.0,8.47,8.53,5.11,15948
1065,1.01,Good,H,SI2,57.9,59.0,6.64,6.59,3.83,3903
8787,0.41,Good,J,VS1,63.7,56.0,4.71,4.68,2.99,830
12668,0.72,Fair,F,VS1,56.9,69.0,5.93,5.77,3.33,2879
18063,0.71,Ideal,F,VS1,61.3,56.0,5.76,5.78,3.53,3480
20861,1.65,Premium,D,SI1,60.4,60.0,7.63,7.58,4.59,11310
1906,1.8,Ideal,H,VS1,62.0,57.0,7.84,7.78,4.84,16683
5226,0.55,Very Good,G,VVS1,60.8,58.0,5.25,5.3,3.21,1838
17470,0.31,Ideal,F,VS2,61.9,55.0,4.31,4.35,2.68,625
18338,1.06,Premium,H,SI1,61.0,58.0,6.61,6.57,4.02,5075
8676,0.32,Ideal,E,SI2,61.3,56.0,4.42,4.45,2.72,427
22660,2.04,Ideal,J,SI1,62.6,55.0,8.08,8.12,5.07,12696
5555,0.31,Very Good,D,SI2,62.7,59.0,4.3,4.35,2.71,462
21128,0.32,Ideal,G,IF,61.7,56.0,4.39,4.42,2.72,918
10066,0.52,Very Good,E,VS1,61.8,60.0,5.14,5.18,3.19,2021
34,0.77,Premium,E,VS1,60.8,56.0,5.95,5.9,3.6,3260
3090,0.36,Very Good,G,SI1,61.2,63.0,4.56,4.59,2.8,537
23090,0.31,Very Good,E,VS2,62.8,57.0,4.33,4.37,2.73,680
26666,0.7,Good,E,VS2,59.2,64.0,5.8,5.75,3.42,2559
19640,0.32,Ideal,G,VVS1,61.1,55.0,4.45,4.48,2.73,814
3720,0.29,Very Good,G,VS1,58.1,59.0,4.39,4.42,2.56,660
7202,0.32,Ideal,I,VS1,61.3,56.0,4.43,4.45,2.72,523
15930,0.25,Ideal,G,VVS2,,54.0,4.05,4.08,2.52,525
15399,0.81,Ideal,F,SI1,61.5,57.0,6.01,6.06,3.71,3422
10183,1.54,Premium,F,SI2,62.0,56.0,7.51,7.4,4.62,7486
16373,0.4,Premium,D,VS2,61.7,59.0,4.75,4.72,2.92,1050
3925,1.21,Very Good,G,SI2,58.9,61.0,6.91,6.98,4.09,4887
14673,0.62,Premium,G,VS1,62.9,58.0,5.41,5.37,3.39,1770
19658,2.07,Premium,H,SI2,59.6,60.0,8.3,8.24,4.93,11094
15613,0.7,Premium,D,VS1,60.9,60.0,5.75,5.71,3.49,3183
14747,0.41,Ideal,F,VVS2,61.2,56.0,4.78,4.82,2.94,1323
16897,2.04,Premium,I,SI1,62.2,57.0,8.14,8.07,5.04,16942
4709,0.9,Very Good,H,SI1,61.0,59.0,6.11,6.16,3.74,3447
7567,0.32,Very Good,E,SI1,60.4,61.0,4.39,4.42,2.66,524
3833,0.7,Ideal,F,SI2,65.0,53.0,5.61,5.56,3.63,2394
19644,0.53,Very Good,F,SI1,61.6,57.0,5.16,5.23,3.2,1359
9027,0.5,Very Good,F,VS2,60.8,61.0,5.04,5.09,3.08,1357
25058,0.75,Premium,G,SI1,59.1,59.0,5.98,5.9,3.51,2622
4164,0.3,Very Good,G,SI1,62.7,58.0,4.22,4.27,2.66,447
7819,1.13,Premium,G,VS1,58.6,59.0,6.91,6.84,4.03,7404
23720,1.72,Premium,H,SI2,59.8,59.0,7.77,7.74,4.64,10749
19034,0.52,Very Good,G,SI1,59.6,62.0,5.18,5.23,3.1,1244
21057,1.06,Ideal,H,SI2,60.4,57.0,6.64,6.58,3.99,3799
8667,0.9,Premium,I,VS2,63.0,58.0,6.16,6.12,3.87,2761
23893,1.31,Premium,H,VS2,62.5,58.0,6.97,6.94,4.35,7277
18351,2.04,Premium,D,SI2,61.8,60.0,8.09,8.13,5.01,16872
13982,1.29,Ideal,H,SI1,63.2,57.0,6.89,6.96,4.38,6760
18839,0.9,Very Good,G,SI1,63.8,57.0,6.04,6.13,3.88,3752
8849,0.3,Ideal,F,IF,60.8,56.0,4.35,4.36,2.65,892
4523,0.9,Very Good,H,SI2,62.0,58.0,6.11,6.12,3.79,3324
23848,0.54,Ideal,G,VS1,62.2,56.0,5.19,5.23,3.24,1637
19044,0.44,Ideal,H,IF,61.9,54.0,4.9,4.95,3.05,1177
18383,1.23,Ideal,H,SI2,62.1,55.9,6.82,6.85,4.24,6088
26601,0.79,Premium,H,SI1,60.1,60.0,6.04,5.98,3.61,2498
20132,1.01,Good,G,VS1,63.7,56.0,6.37,6.29,4.03,6529
16119,1.52,Premium,G,VVS1,62.7,59.0,7.32,7.35,4.6,12498
20304,1.5,Good,G,VS2,63.7,57.0,7.29,7.25,4.63,10669
12133,0.7,Ideal,F,VS1,61.7,55.0,5.72,5.76,3.54,3154
15450,0.3,Ideal,G,IF,61.9,57.0,4.27,4.29,2.65,863
5581,0.28,Ideal,H,VS1,62.2,54.0,4.19,4.23,2.62,462
4334,0.72,Ideal,D,SI1,61.7,55.0,5.77,5.8,3.57,3568
8855,1.0,Fair,E,SI2,69.0,56.0,6.01,5.94,4.12,3763
8558,1.0,Very Good,D,SI2,62.3,56.0,6.33,6.39,3.96,4348
21406,1.02,Premium,H,VS2,60.0,58.0,6.56,6.5,3.92,4958
3516,0.9,Premium,I,SI1,62.1,59.0,6.19,6.15,3.83,3121
18521,0.57,Premium,F,SI2,61.4,56.0,5.38,5.29,3.28,1176
5946,1.03,Ideal,F,SI1,61.3,57.0,6.47,6.53,3.98,6044
11441,0.23,Very Good,E,VVS2,61.1,62.0,3.92,3.94,2.4,485
1357,1.53,Ideal,J,SI1,62.2,58.0,7.35,7.37,4.58,7721
7089,1.0,Very Good,G,SI2,62.6,58.0,6.34,6.38,3.98,4725
7350,1.65,Very Good,H,VS1,,56.0,7.53,7.59,4.68,11823
1255,0.72,Ideal,G,VVS1,61.7,54.8,5.73,5.77,3.55,3548
22896,0.38,Ideal,F,VS2,62.0,56.0,4.63,4.66,2.88,800
15131,0.9,Very Good,G,SI1,63.6,57.0,6.07,6.13,3.88,3718
2739,0.5,Very Good,G,VVS2,62.9,55.0,5.05,5.09,3.19,1904
5371,0.5,Premium,G,VS1,60.9,59.0,5.14,5.11,3.12,1583
11422,0.57,Ideal,G,VVS1,60.9,56.0,5.37,5.41,3.28,2612
4519,1.1,Very Good,G,VVS1,,60.0,6.59,6.67,4.07,9257
13432,1.35,Premium,I,SI2,62.3,59.0,7.09,7.03,4.4,5919
24519,0.94,Ideal,G,VVS1,62.4,58.0,6.22,6.27,3.9,6488
18300,0.4,Good,E,SI1,63.8,56.0,4.7,4.74,3.01,687
23622,0.31,Ideal,H,SI2,61.1,56.0,4.4,4.42,2.69,421
7851,0.7,Ideal,E,VS2,61.0,56.0,5.76,5.79,3.52,3376
12654,1.02,Very Good,F,SI1,62.5,57.0,6.35,6.41,3.99,4948
14174,0.36,Ideal,G,VVS1,60.9,57.0,4.63,4.57,2.8,1080
5701,0.56,Premium,I,VVS1,62.4,56.0,5.28,5.24,3.28,1698
17895,0.9,Very Good,H,VS2,,61.0,6.14,6.21,3.78,3878
26706,0.51,Very Good,F,SI1,62.0,54.0,5.15,5.18,3.2,1265
978,1.13,Very Good,G,SI1,63.1,58.0,6.65,6.59,4.18,5526
9513,0.57,Very Good,I,SI1,61.8,57.0,5.31,5.34,3.29,1173
4442,0.9,Very Good,D,SI1,62.5,59.0,6.13,6.19,3.85,4466
12847,0.32,Ideal,E,VVS2,61.2,56.0,4.39,4.43,2.7,816
21794,0.45,Very Good,G,VVS1,60.1,58.0,4.95,4.97,2.98,1263
21088,0.72,Very Good,H,VS1,60.1,57.0,5.79,5.85,3.5,2594
22700,0.55,Ideal,J,VS2,61.7,54.0,5.34,5.29,3.28,1260
616,1.0,Ideal,F,VS1,61.9,57.0,6.41,6.39,3.96,7526
15895,0.5,Very Good,D,VS2,61.1,58.0,5.07,5.11,3.11,1646
16520,0.38,Ideal,E,SI1,61.7,58.0,4.71,4.63,2.88,658
21323,1.14,Ideal,J,SI1,61.5,56.0,6.7,6.74,4.13,5174
3326,0.3,Good,G,VVS1,63.3,55.0,4.26,4.3,2.71,789
11633,0.3,Premium,H,VVS1,62.2,58.0,4.29,4.26,2.66,878
14453,0.5,Ideal,F,SI2,60.5,56.0,5.17,5.19,3.14,1118
5341,0.32,Ideal,E,SI1,61.9,56.0,4.43,4.39,2.73,720
4691,1.23,Very Good,F,SI2,60.9,58.0,6.93,6.96,4.23,4661
19069,0.32,Premium,E,SI2,62.4,58.0,4.4,4.35,2.73,576
1168,0.7,Good,F,SI1,,65.0,5.71,5.66,3.5,2401
16304,0.52,Ideal,E,VS1,61.7,56.0,5.13,5.18,3.18,1742
368,0.29,Very Good,I,VS2,,55.0,4.25,4.27,2.66,384
2098,1.01,Premium,H,SI1,62.3,61.0,6.39,6.32,3.96,4513
26779,0.27,Very Good,E,VVS2,63.8,54.0,4.06,4.09,2.6,621
3439,0.3,Ideal,G,VS2,60.8,57.0,4.33,4.38,2.65,491
17147,0.42,Good,D,SI2,63.1,56.0,4.74,4.8,3.01,653
2738,0.26,Ideal,H,VS1,61.8,56.0,4.12,4.14,2.55,448
8734,1.5,Premium,H,SI2,61.8,57.0,7.34,7.31,4.53,6443
19120,0.7,Premium,I,VS1,62.4,59.0,5.64,5.55,3.49,2394
24926,1.55,Premium,I,SI2,58.5,60.0,7.64,7.58,4.45,7972
15350,1.01,Good,F,VS1,61.2,56.0,6.42,6.49,3.95,6825
4891,0.36,Very Good,E,SI1,62.4,55.0,4.52,4.55,2.83,631
3667,0.6,Ideal,I,SI2,62.2,54.0,5.4,5.44,3.37,1125
2033,0.7,Ideal,F,SI1,62.6,55.0,5.67,5.7,3.56,2410
22096,0.31,Good,E,SI1,63.1,54.0,4.31,4.34,2.73,544
20165,1.07,Premium,E,VS1,59.7,61.0,6.69,6.64,3.98,8015
23539,1.01,Ideal,I,SI1,60.2,59.0,6.54,6.49,3.92,4241
21693,1.51,Very Good,G,SI2,62.8,56.0,7.22,7.3,4.56,8637
10170,0.52,Premium,F,VS2,60.7,59.0,5.18,5.14,3.13,1720
1129,0.51,Ideal,D,VVS2,61.3,57.0,5.17,5.14,3.16,2742
23990,0.43,Good,H,VVS1,60.0,61.0,4.91,4.93,2.95,1000
13136,1.54,Fair,F,SI1,65.8,56.0,7.22,7.18,4.74,10954
21714,1.12,Good,H,SI1,59.8,61.0,6.72,6.85,4.06,5094
21666,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1249
14659,2.22,Ideal,I,VS2,61.3,56.0,8.45,8.36,5.15,18531
5962,0.91,Ideal,G,SI1,62.5,56.0,6.19,6.22,3.88,4673
2975,0.5,Premium,G,VVS2,60.9,59.0,5.09,5.12,3.11,1838
7678,0.31,Premium,H,VVS1,62.1,58.0,4.36,4.33,2.7,907
20142,0.31,Ideal,E,VVS2,61.7,56.0,4.33,4.36,2.68,816
20827,0.52,Ideal,F,SI2,62.1,55.0,5.14,5.17,3.2,1191
25819,1.63,Ideal,I,VS2,61.9,54.3,7.54,7.58,4.68,11019
19458,1.63,Ideal,E,VS2,61.3,55.0,7.6,7.63,4.67,17825
17836,0.53,Very Good,F,VS2,61.9,58.0,5.17,5.2,3.21,1631
20403,1.2,Premium,E,SI1,62.5,56.0,6.75,6.71,4.21,6742
2585,0.54,Ideal,F,VS1,60.9,57.0,5.26,5.21,3.19,1866
7303,1.0,Very Good,H,SI1,61.9,58.0,6.3,6.37,3.92,4953
8581,0.6,Ideal,E,VVS2,61.9,54.9,5.41,5.44,3.35,2860
15956,0.39,Ideal,F,VS1,61.9,55.2,4.66,4.7,2.89,939
18967,0.3,Very Good,H,SI1,63.4,58.0,4.24,4.21,2.68,540
12882,2.1,Ideal,I,SI2,61.9,56.0,8.22,8.2,5.08,15653
17262,0.78,Premium,F,SI1,61.5,59.0,5.96,5.88,3.64,2816
3910,0.71,Ideal,G,SI2,61.5,55.0,5.74,5.78,3.54,2264
5921,0.32,Ideal,G,SI1,61.3,57.0,4.4,4.37,2.69,612
1882,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,9659
20108,1.01,Good,E,SI2,63.9,55.0,6.38,6.33,4.08,4440
3249,2.32,Ideal,G,SI2,61.0,58.0,8.5,8.54,5.2,18532
18568,0.47,Ideal,G,SI1,60.8,56.0,5.0,5.03,3.05,1163
20996,0.23,Ideal,G,VVS1,61.9,58.0,3.93,3.96,2.44,536
8648,0.9,Ideal,I,SI1,62.0,56.0,6.16,6.23,3.84,3537
21823,0.39,Good,J,VS1,63.5,58.0,4.59,4.64,2.93,616
3865,0.43,Ideal,H,SI1,62.4,56.0,4.81,4.83,3.01,716
4563,1.52,Premium,D,SI2,59.2,62.0,7.51,7.46,4.43,10291
10028,1.0,Good,H,SI1,63.7,60.0,6.33,6.3,4.02,4788
11765,0.7,Very Good,D,SI2,60.9,60.0,5.68,5.72,3.47,1990
19274,1.37,Very Good,H,VS1,62.0,59.0,7.08,7.12,4.4,9046
26846,2.23,Premium,J,VS1,61.7,58.0,8.41,8.34,5.17,16025
5862,0.9,Good,H,VS1,62.4,55.0,6.09,6.16,3.82,4409
14696,0.33,Ideal,F,VS2,61.4,57.0,4.48,4.45,2.74,854
13677,0.35,Ideal,I,SI1,62.2,54.0,4.52,4.55,2.82,491
10395,2.05,Ideal,J,VVS2,62.7,56.0,8.18,8.11,5.11,17214
24486,0.3,Premium,D,IF,62.1,59.0,4.27,4.29,2.66,1130
10168,0.3,Good,G,VVS2,63.8,57.0,4.26,4.24,2.71,878
11205,0.56,Good,E,VS1,61.7,65.0,5.21,5.23,3.22,1938
3110,0.33,Ideal,G,SI2,60.2,57.0,4.5,4.47,2.7,594
8974,1.51,Premium,G,SI1,60.6,60.0,7.45,7.41,4.5,10267
3411,1.5,Very Good,J,VS2,60.5,63.0,7.32,7.27,4.41,7308
10423,2.33,Very Good,H,SI2,63.2,56.0,8.44,8.35,5.31,13500
12038,1.51,Very Good,G,VS1,61.8,57.0,7.31,7.42,4.55,13348
6806,0.31,Premium,H,IF,60.4,58.0,4.41,4.43,2.67,761
15075,0.71,Ideal,E,SI1,61.9,56.0,5.71,5.73,3.54,2756
15313,1.7,Very Good,J,SI1,61.9,59.0,7.59,7.64,4.71,8870
1385,0.66,Ideal,H,VS1,61.0,57.0,5.61,5.66,3.43,2131
10641,0.4,Very Good,G,VVS1,60.7,55.0,4.81,4.84,2.93,1066
3643,0.71,Very Good,E,SI1,61.7,61.0,5.74,5.76,3.55,2606
15261,0.51,Very Good,D,SI1,59.4,59.0,5.18,5.22,3.09,1420
5417,0.42,Ideal,D,SI1,61.9,57.0,4.82,4.77,2.97,1040
17998,0.35,Ideal,D,VS1,60.8,57.0,4.61,4.57,2.79,952
16025,0.41,Premium,E,VVS1,60.7,58.0,4.8,4.86,2.93,1367
23631,0.7,Ideal,H,VS1,61.9,55.0,5.66,5.72,3.52,2484
24319,0.35,Premium,F,VS1,60.7,58.0,4.58,4.54,2.77,984
19534,1.51,Very Good,G,SI2,63.1,58.0,7.23,7.19,4.55,7154
23166,1.01,Ideal,G,VS2,62.1,58.0,6.38,6.43,3.98,6587
7794,0.57,Very Good,F,VS2,59.5,57.0,5.39,5.43,3.22,1754
4974,0.71,Very Good,E,SI2,61.9,63.0,5.74,5.69,3.54,2375
8229,1.3,Ideal,F,VS2,62.2,56.0,6.98,6.94,4.33,10090
5685,0.96,Fair,E,SI2,53.1,63.0,6.73,6.65,3.55,2815
6394,1.03,Premium,H,SI1,61.1,59.0,6.56,6.5,3.99,4603
3547,0.32,Ideal,E,VS2,61.7,56.0,4.44,4.41,2.73,900
25938,1.5,Good,H,VS1,64.2,56.0,7.3,7.09,4.62,8749
10980,0.9,Ideal,I,VS1,62.4,56.0,6.14,6.19,3.85,3867
24728,0.3,Good,G,VVS2,63.8,57.0,4.24,4.26,2.71,684
25481,1.01,Good,D,SI2,63.9,57.0,6.29,6.36,4.04,4588
9518,0.7,Very Good,G,SI1,61.7,56.0,5.66,5.75,3.52,2310
14817,0.52,Premium,F,SI1,61.5,60.0,5.16,5.15,3.17,1280
562,0.91,Ideal,J,VS1,61.9,56.0,6.19,6.22,3.85,3863
7731,0.32,Ideal,E,VVS1,61.6,56.0,4.42,4.41,2.72,1020
18291,0.35,Fair,E,VVS2,66.2,58.0,4.41,4.35,2.9,738
4630,0.33,Ideal,D,VS2,62.5,55.0,4.45,4.41,2.77,1002
13434,0.55,Ideal,F,SI2,61.2,56.0,5.23,5.29,3.22,1175
3154,0.31,Ideal,G,VS2,62.4,55.0,4.3,4.32,2.69,544
2169,0.42,Ideal,E,SI1,61.8,56.0,4.8,4.84,2.98,931
11325,0.7,Very Good,E,VS1,62.4,56.0,5.64,5.7,3.54,2854
13993,0.7,Very Good,D,VS2,63.3,56.0,5.6,5.58,3.54,2826
16502,0.39,Ideal,H,VVS2,61.9,54.0,4.7,4.73,2.92,911
6387,1.01,Premium,F,VS2,62.2,60.0,6.37,6.4,3.97,6416
9804,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,1273
5914,1.08,Ideal,H,SI2,59.3,57.0,6.74,6.71,3.99,4536
22744,0.31,Ideal,H,VVS2,62.8,57.0,4.33,4.3,2.71,802
26802,0.26,Ideal,E,VVS2,62.0,56.0,4.13,4.1,2.55,769
857,2.04,Ideal,I,SI2,62.8,57.0,8.11,8.07,5.08,10282
23267,0.38,Premium,I,SI2,,59.0,4.69,4.71,2.82,500
4580,1.38,Ideal,I,SI2,61.8,57.0,7.14,7.1,4.4,5796
525,0.56,Ideal,F,VS2,61.0,55.0,5.33,5.35,3.26,1708
25104,0.91,Premium,H,SI2,62.7,58.0,6.14,6.17,3.86,3423
6910,0.39,Ideal,F,VS1,61.7,56.1,4.65,4.7,2.89,939
3660,1.12,Ideal,F,VVS1,61.0,56.0,6.71,6.74,4.1,11403
3087,1.51,Very Good,G,VS2,62.8,57.0,7.25,7.3,4.57,11923
15346,0.41,Ideal,F,VS2,61.4,55.0,4.78,4.83,2.95,863
25830,0.57,Ideal,G,SI1,62.0,55.0,5.35,5.32,3.31,1662
8660,0.59,Ideal,E,SI1,62.4,55.0,5.39,5.34,3.35,1789
25659,1.11,Ideal,I,VS2,62.2,56.0,6.69,6.62,4.14,5073
10811,0.32,Very Good,G,IF,,55.0,4.37,4.4,2.75,872
14149,0.46,Good,E,SI1,62.7,58.0,4.87,4.92,3.07,967
18195,1.01,Premium,H,I1,58.1,59.0,6.66,6.6,0.0,3167
10759,0.7,Premium,E,SI2,63.0,58.0,5.69,5.64,3.57,2335
16546,2.03,Ideal,G,SI2,61.5,57.0,8.15,8.07,4.99,12154
18564,0.7,Ideal,I,VS2,62.1,54.6,5.68,5.72,3.54,2240
25820,0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,895
10416,0.39,Premium,H,VVS2,62.1,58.0,4.65,4.63,2.88,1097
15940,1.09,Very Good,F,IF,61.1,58.0,6.63,6.69,4.07,10663
8929,0.31,Ideal,E,VVS2,61.4,57.0,4.37,4.39,2.69,791
17962,0.3,Ideal,I,VS1,62.2,56.0,4.27,4.31,2.67,518
13388,0.92,Very Good,F,SI2,62.9,58.0,6.18,6.22,3.9,3763
18592,0.33,Very Good,E,VS2,62.8,56.0,4.4,4.42,2.77,627
14360,0.26,Good,H,VVS2,63.4,55.0,4.05,4.06,2.57,440
9760,0.27,Premium,H,VVS2,60.7,59.0,4.19,4.21,2.55,486
13908,0.34,Premium,I,SI1,60.4,56.0,4.56,4.54,2.75,589
26626,0.34,Ideal,I,SI1,60.2,57.0,4.5,4.54,2.72,459
25754,0.32,Premium,E,VVS1,60.5,58.0,4.42,4.47,2.69,954
18560,0.32,Good,D,SI1,63.1,57.0,4.37,4.38,2.76,589
10799,0.51,Premium,F,VS1,60.2,58.0,5.25,5.21,3.15,2346
16404,0.97,Ideal,H,SI2,61.6,56.0,6.39,6.36,3.93,3802
14604,1.0,Good,J,VVS1,63.5,59.0,6.29,6.34,4.01,4633
20446,2.07,Good,I,SI1,63.6,58.0,8.09,7.99,5.11,13993
18693,1.13,Ideal,G,VS1,61.5,56.0,6.71,6.73,4.13,8051
7106,1.46,Premium,G,SI2,62.8,52.0,7.31,7.27,4.58,5421
22192,0.3,Ideal,H,IF,61.5,56.0,4.31,4.34,2.66,789
4405,0.34,Premium,D,SI1,62.8,58.0,4.48,4.44,2.8,803
4342,0.32,Premium,G,VS1,61.2,62.0,4.45,4.41,2.71,773
3337,1.7,Premium,H,VS2,62.4,57.0,7.6,7.54,4.72,13298
11396,0.52,Ideal,G,VVS2,61.6,56.0,5.15,5.18,3.18,1784
16779,1.08,Premium,F,SI1,61.0,59.0,6.67,6.57,4.04,5487
11967,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,2398
3583,0.9,Premium,D,SI1,62.8,59.0,6.18,6.14,3.87,4612
25234,0.96,Fair,F,SI2,68.2,61.0,6.07,5.88,4.1,2867
12932,0.35,Premium,E,VVS2,60.2,58.0,4.66,4.61,2.79,1024
12601,0.75,Ideal,G,VS2,61.6,55.0,5.86,5.89,3.62,3073
3351,0.91,Ideal,J,VS2,62.1,56.0,6.18,6.22,3.85,3256
1938,0.41,Very Good,G,VS2,59.9,59.0,4.82,4.86,2.9,827
25016,1.0,Premium,J,VS2,62.0,62.0,6.42,6.35,3.96,3685
12015,1.5,Very Good,E,VS2,62.1,60.0,7.27,7.31,4.53,14256
25184,0.34,Ideal,D,VS1,60.7,57.0,4.55,4.51,2.75,961
24732,1.52,Ideal,F,SI2,61.9,57.0,7.33,7.37,4.55,9948
24048,0.51,Ideal,G,VS1,61.4,54.0,5.15,5.18,3.17,1599
18586,1.54,Very Good,E,SI2,59.0,62.0,7.56,7.59,4.47,7877
1542,0.23,Fair,G,VVS2,61.4,66.0,3.87,3.91,2.39,369
25860,0.52,Very Good,F,VVS1,62.0,57.0,5.11,5.15,3.18,2314
8221,1.5,Very Good,E,SI2,63.3,57.0,7.28,7.23,4.59,7728
3109,0.91,Very Good,D,SI1,,58.0,6.16,6.19,3.88,5033
13501,0.32,Ideal,F,VS2,61.4,55.0,4.43,4.46,2.73,781
14162,0.4,Ideal,G,SI2,60.6,56.0,4.82,4.76,2.91,870
20873,0.38,Premium,G,SI1,60.0,60.0,4.72,4.65,2.81,855
22116,0.41,Ideal,J,VS2,62.4,53.0,4.79,4.83,3.0,613
6889,0.72,Ideal,J,VVS2,61.6,56.0,5.76,5.73,3.54,1996
4,0.42,Ideal,F,VS1,61.6,56.0,4.82,4.8,2.96,1082
26559,0.32,Ideal,G,VVS2,62.1,55.0,4.38,4.35,2.71,936
11789,0.41,Ideal,E,VS1,61.7,57.0,4.8,4.76,2.95,1153
1878,0.33,Ideal,D,SI1,62.5,54.0,4.43,4.44,2.77,608
11647,0.9,Fair,G,SI1,65.4,57.0,6.04,5.95,3.92,3145
10581,0.9,Fair,E,SI2,57.5,68.0,6.37,6.33,3.65,3187
13124,0.41,Premium,E,SI1,61.5,61.0,4.78,4.75,2.93,904
5099,1.05,Very Good,H,VS1,63.4,57.0,6.48,6.45,4.1,4969
23236,2.06,Good,H,SI2,63.7,57.0,8.12,8.03,5.14,16512
3932,2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,12400
11791,0.35,Premium,G,IF,,60.0,4.54,4.57,2.76,1044
4845,0.35,Ideal,G,IF,61.5,55.0,4.53,4.57,2.8,1001
941,1.02,Premium,G,SI2,62.5,59.0,6.37,6.42,4.0,4291
19551,0.8,Fair,G,SI2,64.6,55.0,5.86,5.75,3.75,2318
26374,0.7,Very Good,I,VVS2,63.4,59.0,5.6,5.57,3.54,2415
20285,0.3,Premium,F,VVS2,61.6,58.0,4.28,4.35,2.66,737
14592,1.02,Very Good,H,SI2,63.1,59.0,6.43,6.37,4.04,4284
1758,0.7,Good,H,VS2,64.2,58.0,5.61,5.58,3.59,2351
17681,0.32,Ideal,F,VS2,61.9,56.0,4.44,4.41,2.74,828
